Temp_ID,Easting,Northing,Tree_Height,Crown_Diameter,Plot_Number,Date
2522,476955.755,5429218.411,32.81,2.8,br01,2026-03-08
2523,476933.463,5429162.935,33.53,3.9,br01,2026-03-08
2524,476886.729,5429187.939,34.49,3.92,br01,2026-03-08
2525,476907.548,5429259.99,42.0,1.73,br01,2026-03-08
2526,476952.177,5429215.327,32.63,3.86,br01,2026-03-08
2527,476993.033,5429209.942,29.63,3.77,br01,2026-03-08
2528,476985.689,5429226.688,27.58,2.51,br01,2026-03-08
2529,476946.819,5429159.332,19.78,2.59,br01,2026-03-08
2530,476918.322,5429149.599,17.82,2.33,br01,2026-03-08
2531,476941.906,5429160.111,22.73,2.66,br01,2026-03-08
2532,476907.106,5429205.15,40.61,3.57,br01,2026-03-08
2533,477008.741,5429207.603,25.71,3.04,br01,2026-03-08
2534,476963.565,5429185.028,26.0,3.31,br01,2026-03-08
2535,476963.578,5429256.625,31.41,3.86,br01,2026-03-08
2536,476971.327,5429194.514,23.65,2.27,br01,2026-03-08
2537,476981.37,5429256.113,30.7,2.24,br01,2026-03-08
2538,476977.631,5429182.365,23.25,2.6,br01,2026-03-08
2539,476877.299,5429192.787,42.66,1.13,br01,2026-03-08
2540,476997.381,5429192.788,21.49,3.02,br01,2026-03-08
2541,476934.072,5429251.449,39.97,2.83,br01,2026-03-08
2542,476910.083,5429257.698,41.36,2.54,br01,2026-03-08
2544,476972.625,5429259.426,29.95,3.2,br01,2026-03-08
2545,476998.289,5429248.363,34.05,2.63,br01,2026-03-08
2546,476869.637,5429156.115,26.3,2.84,br01,2026-03-08
2547,476996.353,5429191.207,20.95,2.07,br01,2026-03-08
2548,476989.572,5429198.359,31.05,1.58,br01,2026-03-08
2549,476911.262,5429190.284,36.73,2.71,br01,2026-03-08
2550,476886.713,5429166.286,27.44,3.6,br01,2026-03-08
2551,477013.121,5429236.425,30.31,2.85,br01,2026-03-08
2552,476890.148,5429184.054,33.39,6.32,br01,2026-03-08
2553,476928.28,5429214.967,38.87,1.66,br01,2026-03-08
2554,476939.897,5429180.803,28.99,2.31,br01,2026-03-08
2555,476926.588,5429260.731,37.93,2.96,br01,2026-03-08
2556,476940.689,5429179.898,27.87,2.04,br01,2026-03-08
2557,476908.403,5429257.711,41.69,3.03,br01,2026-03-08
2558,476869.16,5429190.65,39.24,1.69,br01,2026-03-08
2559,476948.477,5429164.871,22.34,1.81,br01,2026-03-08
2560,476923.597,5429185.56,34.36,1.91,br01,2026-03-08
2561,476906.821,5429212.688,39.89,2.72,br01,2026-03-08
2562,476965.805,5429171.178,19.97,1.74,br01,2026-03-08
2563,476964.295,5429167.71,24.39,3.04,br01,2026-03-08
2564,476977.724,5429254.083,29.54,2.32,br01,2026-03-08
2565,476966.227,5429244.273,31.18,2.3,br01,2026-03-08
2566,476945.821,5429226.945,33.35,2.46,br01,2026-03-08
2567,476985.07,5429251.848,27.84,4.45,br01,2026-03-08
2568,476928.44,5429216.47,36.57,3.93,br01,2026-03-08
2569,476952.738,5429217.57,31.58,1.1,br01,2026-03-08
2570,476967.723,5429243.341,29.4,2.52,br01,2026-03-08
2571,476954.699,5429172.386,23.58,3.46,br01,2026-03-08
2572,476953.651,5429214.176,31.47,1.02,br01,2026-03-08
2573,476869.171,5429186.183,37.01,2.37,br01,2026-03-08
2574,476976.703,5429254.825,28.8,2.56,br01,2026-03-08
2575,476929.376,5429208.643,39.49,1.68,br01,2026-03-08
2576,476979.564,5429254.505,31.14,1.76,br01,2026-03-08
2577,476890.71,5429177.141,29.86,3.69,br01,2026-03-08
2578,476916.21,5429196.981,46.89,5.31,br01,2026-03-08
2579,476948.041,5429221.565,34.11,4.04,br01,2026-03-08
2580,476864.637,5429174.011,31.06,1.18,br01,2026-03-08
2581,476892.819,5429201.816,31.49,2.97,br01,2026-03-08
2582,476959.044,5429161.659,27.71,2.18,br01,2026-03-08
2583,476962.37,5429257.815,31.4,1.88,br01,2026-03-08
2584,476971.611,5429186.637,25.42,4.57,br01,2026-03-08
2585,476976.223,5429178.442,21.88,2.94,br01,2026-03-08
2586,476916.272,5429230.675,40.38,3.32,br01,2026-03-08
2587,476958.376,5429187.847,30.1,1.87,br01,2026-03-08
2588,476869.082,5429172.967,29.98,4.81,br01,2026-03-08
2589,476922.795,5429246.194,41.51,1.08,br01,2026-03-08
2590,476974.82,5429181.442,10.35,1.12,br01,2026-03-08
2591,476913.196,5429259.277,39.5,5.78,br01,2026-03-08
2592,476987.866,5429136.026,14.3,3.08,br01,2026-03-08
2593,476891.136,5429155.523,28.39,1.19,br01,2026-03-08
2594,476977.234,5429256.679,29.8,1.89,br01,2026-03-08
2595,477022.496,5429205.789,20.87,1.84,br01,2026-03-08
2596,476936.975,5429250.393,42.0,3.59,br01,2026-03-08
2597,476870.681,5429184.954,37.59,1.1,br01,2026-03-08
2598,476960.436,5429214.135,32.38,3.68,br01,2026-03-08
2600,476894.628,5429197.008,37.21,5.76,br01,2026-03-08
2601,476901.388,5429196.394,37.78,2.59,br01,2026-03-08
2602,476920.265,5429248.694,38.69,3.67,br01,2026-03-08
2603,476957.426,5429176.441,23.72,1.86,br01,2026-03-08
2604,476989.205,5429192.743,21.05,2.82,br01,2026-03-08
2605,477009.689,5429224.667,30.92,2.03,br01,2026-03-08
2606,476986.703,5429205.799,27.04,2.37,br01,2026-03-08
2607,476896.165,5429205.833,37.51,5.33,br01,2026-03-08
2608,476936.411,5429197.728,41.92,2.73,br01,2026-03-08
2609,476972.079,5429188.505,22.47,2.9,br01,2026-03-08
2610,476941.497,5429185.119,34.45,1.53,br01,2026-03-08
2611,476936.724,5429252.978,39.96,3.47,br01,2026-03-08
2612,476886.957,5429177.833,29.59,1.65,br01,2026-03-08
2613,476936.267,5429162.272,24.92,0.98,br01,2026-03-08
2614,476919.772,5429202.676,44.79,1.9,br01,2026-03-08
2615,476962.005,5429254.626,31.71,2.55,br01,2026-03-08
2616,476867.916,5429176.153,30.15,2.61,br01,2026-03-08
2617,476938.513,5429163.974,26.29,0.94,br01,2026-03-08
2618,476891.027,5429198.652,37.65,5.59,br01,2026-03-08
2619,476886.182,5429162.054,30.92,1.19,br01,2026-03-08
2620,476897.527,5429200.615,36.87,3.69,br01,2026-03-08
2621,476955.916,5429216.013,34.15,1.72,br01,2026-03-08
2622,476911.74,5429215.342,36.36,4.39,br01,2026-03-08
2623,476931.292,5429261.213,40.72,3.11,br01,2026-03-08
2624,476965.762,5429242.427,30.41,2.07,br01,2026-03-08
2625,476865.752,5429175.913,31.0,4.02,br01,2026-03-08
2626,476972.253,5429190.058,22.74,2.65,br01,2026-03-08
2627,476968.178,5429253.911,28.75,3.42,br01,2026-03-08
2628,476958.848,5429205.999,30.1,4.2,br01,2026-03-08
2629,476867.542,5429187.178,37.22,4.8,br01,2026-03-08
2630,476957.885,5429174.108,24.81,1.19,br01,2026-03-08
2631,476965.171,5429228.64,33.9,1.98,br01,2026-03-08
2632,476945.372,5429182.408,30.42,3.11,br01,2026-03-08
2633,476980.21,5429253.555,30.36,1.05,br01,2026-03-08
2634,476963.178,5429170.019,21.01,2.16,br01,2026-03-08
2635,477010.362,5429181.07,21.52,2.26,br01,2026-03-08
2636,476920.8,5429190.078,36.26,3.04,br01,2026-03-08
2637,476954.435,5429215.899,34.05,1.96,br01,2026-03-08
2638,476869.669,5429174.933,30.44,3.22,br01,2026-03-08
2639,476970.145,5429194.458,24.56,2.09,br01,2026-03-08
2640,476926.012,5429181.206,39.82,3.32,br01,2026-03-08
2641,476946.813,5429222.014,33.06,2.98,br01,2026-03-08
2642,476866.967,5429160.088,28.02,1.61,br01,2026-03-08
2643,476977.009,5429106.047,5.55,2.72,br01,2026-03-08
2644,476968.103,5429242.248,29.66,1.3,br01,2026-03-08
2645,476957.331,5429177.517,22.8,1.58,br01,2026-03-08
2646,476895.424,5429199.776,37.73,1.73,br01,2026-03-08
2647,476986.662,5429134.171,14.96,2.76,br01,2026-03-08
2648,476963.801,5429245.195,30.79,2.55,br01,2026-03-08
2649,476925.534,5429152.111,37.7,3.15,br01,2026-03-08
2650,476928.09,5429198.088,41.1,1.09,br01,2026-03-08
2651,476966.561,5429238.828,28.63,2.65,br01,2026-03-08
2652,476876.401,5429196.466,38.32,3.1,br01,2026-03-08
2653,476896.061,5429178.302,34.74,1.89,br01,2026-03-08
2654,476927.324,5429243.019,37.91,2.61,br01,2026-03-08
2655,476958.437,5429230.383,30.96,2.47,br01,2026-03-08
2656,476970.151,5429197.167,24.09,2.11,br01,2026-03-08
2657,476967.335,5429254.996,29.16,2.3,br01,2026-03-08
2658,476924.484,5429250.465,41.36,3.59,br01,2026-03-08
2659,476955.843,5429175.011,24.58,2.01,br01,2026-03-08
2660,476918.426,5429164.013,30.78,1.08,br01,2026-03-08
2661,476920.223,5429155.314,19.11,1.64,br01,2026-03-08
2662,476963.444,5429173.363,21.37,2.11,br01,2026-03-08
2663,476951.769,5429217.346,32.92,1.45,br01,2026-03-08
2664,476953.853,5429167.394,23.42,1.99,br01,2026-03-08
2665,476951.674,5429218.438,32.24,1.79,br01,2026-03-08
2666,476962.66,5429175.861,21.49,3.95,br01,2026-03-08
2667,477010.172,5429179.731,21.97,2.55,br01,2026-03-08
2668,476917.315,5429167.875,31.19,2.62,br01,2026-03-08
2669,477012.836,5429237.938,30.86,2.17,br01,2026-03-08
2670,476984.876,5429190.854,20.97,3.69,br01,2026-03-08
2671,476960.245,5429172.284,22.28,1.14,br01,2026-03-08
2672,476972.426,5429230.542,27.82,3.49,br01,2026-03-08
2673,476944.443,5429161.295,20.72,1.0,br01,2026-03-08
2674,476873.985,5429196.483,40.71,4.32,br01,2026-03-08
2675,476968.214,5429185.106,24.63,1.65,br01,2026-03-08
2676,476944.679,5429153.033,17.51,1.28,br01,2026-03-08
2677,476863.582,5429160.669,26.39,2.61,br01,2026-03-08
2678,476958.159,5429235.055,29.78,2.9,br01,2026-03-08
2679,476869.14,5429165.018,27.65,3.22,br01,2026-03-08
2680,477028.815,5429220.595,21.54,3.85,br01,2026-03-08
2681,476961.178,5429257.841,31.01,2.14,br01,2026-03-08
2682,476906.357,5429260.802,40.47,2.53,br01,2026-03-08
2683,476977.429,5429201.346,31.0,2.03,br01,2026-03-08
2684,476953.132,5429249.637,32.57,2.06,br01,2026-03-08
2685,476962.605,5429244.142,30.3,3.56,br01,2026-03-08
2686,476872.67,5429163.418,28.82,3.7,br01,2026-03-08
2687,476966.563,5429255.641,29.0,1.13,br01,2026-03-08
2688,476949.843,5429180.052,31.24,3.17,br01,2026-03-08
2689,476979.47,5429215.283,23.73,2.14,br01,2026-03-08
2690,476895.963,5429197.813,35.96,3.72,br01,2026-03-08
2691,476959.825,5429257.114,31.28,1.98,br01,2026-03-08
2692,476999.431,5429185.566,27.82,1.94,br01,2026-03-08
2693,476893.799,5429200.326,37.65,1.81,br01,2026-03-08
2694,476917.937,5429228.73,41.97,1.53,br01,2026-03-08
2695,476994.404,5429149.262,16.44,2.69,br01,2026-03-08
2696,476967.538,5429256.571,29.59,2.22,br01,2026-03-08
2697,476918.558,5429156.302,27.29,3.65,br01,2026-03-08
2698,476891.219,5429162.052,28.85,1.27,br01,2026-03-08
2699,476974.567,5429236.506,26.11,2.97,br01,2026-03-08
2700,477001.913,5429246.72,28.85,1.52,br01,2026-03-08
2701,476906.992,5429259.091,40.67,0.95,br01,2026-03-08
2702,476987.323,5429191.264,21.0,2.55,br01,2026-03-08
2703,476957.456,5429171.546,22.62,1.83,br01,2026-03-08
2704,476867.641,5429174.828,30.57,0.88,br01,2026-03-08
2705,476985.876,5429242.306,29.3,1.45,br01,2026-03-08
2706,476965.989,5429253.206,30.05,3.19,br01,2026-03-08
2707,476888.216,5429175.276,30.09,1.93,br01,2026-03-08
2708,476927.425,5429246.999,40.57,3.69,br01,2026-03-08
2709,476916.936,5429184.49,32.6,2.54,br01,2026-03-08
2710,476956.58,5429172.069,23.27,3.81,br01,2026-03-08
2711,476964.752,5429260.17,28.88,3.28,br01,2026-03-08
2712,476980.026,5429256.986,30.85,1.34,br01,2026-03-08
2713,477008.3,5429226.617,32.33,3.37,br01,2026-03-08
2714,476958.989,5429169.679,23.24,1.62,br01,2026-03-08
2715,476956.636,5429222.477,28.66,1.78,br01,2026-03-08
2716,476995.611,5429147.534,13.91,3.89,br01,2026-03-08
2717,476929.777,5429263.047,37.67,3.36,br01,2026-03-08
2718,476909.118,5429207.535,39.28,1.58,br01,2026-03-08
2719,476897.354,5429178.654,35.38,2.73,br01,2026-03-08
2720,476977.768,5429229.935,30.53,1.42,br01,2026-03-08
2721,476975.481,5429254.896,28.71,3.42,br01,2026-03-08
2722,476974.158,5429185.307,24.38,2.73,br01,2026-03-08
2723,476979.694,5429249.949,28.15,3.82,br01,2026-03-08
2724,476873.098,5429162.058,28.47,1.35,br01,2026-03-08
2725,476967.05,5429169.566,17.95,2.62,br01,2026-03-08
2726,476943.311,5429153.64,17.47,4.5,br01,2026-03-08
2727,476947.53,5429157.463,17.33,2.09,br01,2026-03-08
2728,476961.689,5429170.696,21.9,2.63,br01,2026-03-08
2729,476927.773,5429256.572,38.94,2.74,br01,2026-03-08
2730,476944.908,5429151.834,15.43,1.48,br01,2026-03-08
2731,476962.267,5429260.418,30.75,3.96,br01,2026-03-08
2732,476905.554,5429212.163,41.39,2.77,br01,2026-03-08
2733,476893.207,5429188.672,34.58,4.06,br01,2026-03-08
2734,476922.994,5429231.256,40.02,2.46,br01,2026-03-08
2735,476877.135,5429194.329,39.08,2.69,br01,2026-03-08
2736,476973.241,5429183.913,22.59,2.05,br01,2026-03-08
2737,476921.135,5429221.851,36.88,4.2,br01,2026-03-08
2738,476957.713,5429236.83,31.02,1.14,br01,2026-03-08
2739,476888.979,5429178.025,30.04,3.27,br01,2026-03-08
2740,476898.343,5429195.439,40.78,2.14,br01,2026-03-08
2741,476914.859,5429187.764,37.13,1.34,br01,2026-03-08
2742,476973.684,5429178.301,22.21,1.64,br01,2026-03-08
2743,476988.16,5429252.876,27.98,2.51,br01,2026-03-08
2744,476951.271,5429249.98,32.17,2.78,br01,2026-03-08
2745,476950.237,5429154.832,16.3,4.53,br01,2026-03-08
2746,476921.242,5429154.59,16.97,1.1,br01,2026-03-08
2747,476965.315,5429244.715,29.89,1.43,br01,2026-03-08
2748,476960.517,5429171.55,21.6,3.04,br01,2026-03-08
2749,476950.748,5429206.792,38.45,1.58,br01,2026-03-08
2750,476958.584,5429256.149,25.1,1.63,br01,2026-03-08
2751,476996.8,5429196.607,21.06,2.26,br01,2026-03-08
2752,476944.703,5429186.827,27.92,3.27,br01,2026-03-08
2753,476891.394,5429206.589,37.19,5.97,br01,2026-03-08
2754,476932.485,5429218.193,34.53,1.94,br01,2026-03-08
2755,476863.843,5429173.073,31.45,2.34,br01,2026-03-08
2756,476933.754,5429244.921,39.23,5.86,br01,2026-03-08
2757,476982.574,5429254.91,30.87,2.37,br01,2026-03-08
2758,476946.34,5429152.732,17.43,2.76,br01,2026-03-08
2759,476978.14,5429252.607,28.11,0.86,br01,2026-03-08
2760,476968.922,5429194.899,24.94,2.1,br01,2026-03-08
2761,476955.358,5429260.638,31.31,5.59,br01,2026-03-08
2762,476976.055,5429195.982,32.47,1.51,br01,2026-03-08
2763,476964.735,5429170.887,20.78,3.37,br01,2026-03-08
2764,476959.469,5429262.459,30.39,2.91,br01,2026-03-08
2765,476961.023,5429178.13,20.81,3.38,br01,2026-03-08
2766,476954.277,5429221.489,31.45,1.43,br01,2026-03-08
2767,476958.893,5429178.217,23.15,4.26,br01,2026-03-08
2768,476959.974,5429255.711,26.13,1.29,br01,2026-03-08
2769,476897.812,5429188.322,43.09,1.61,br01,2026-03-08
2770,476935.679,5429253.237,37.79,1.68,br01,2026-03-08
2771,476955.687,5429176.861,24.7,4.3,br01,2026-03-08
2772,476954.82,5429254.832,31.26,2.89,br01,2026-03-08
2773,476871.921,5429201.186,39.22,2.13,br01,2026-03-08
2774,476974.191,5429205.655,33.41,2.85,br01,2026-03-08
2775,476952.178,5429167.71,18.95,1.88,br01,2026-03-08
2776,476945.163,5429243.885,32.87,3.2,br01,2026-03-08
2777,476926.71,5429166.242,27.23,2.61,br01,2026-03-08
2778,476945.644,5429157.487,18.74,3.46,br01,2026-03-08
2779,476915.731,5429228.242,37.98,3.41,br01,2026-03-08
2780,476960.388,5429176.64,22.74,1.61,br01,2026-03-08
2781,476994.964,5429146.251,11.14,3.08,br01,2026-03-08
2782,476977.53,5429180.522,22.34,1.85,br01,2026-03-08
2783,476964.871,5429240.356,30.26,2.88,br01,2026-03-08
2784,476972.695,5429179.063,16.89,3.67,br01,2026-03-08
2785,476955.227,5429236.951,31.18,4.49,br01,2026-03-08
2786,476932.265,5429156.048,25.99,2.84,br01,2026-03-08
2787,476864.49,5429170.048,27.41,2.58,br01,2026-03-08
2788,476980.558,5429212.681,22.83,3.44,br01,2026-03-08
2789,476886.304,5429180.477,28.88,2.57,br01,2026-03-08
2790,476975.191,5429177.191,21.19,2.19,br01,2026-03-08
2791,476889.219,5429175.911,29.25,2.55,br01,2026-03-08
2792,476963.996,5429229.882,32.58,2.32,br01,2026-03-08
2793,476913.068,5429204.935,36.23,1.76,br01,2026-03-08
2794,476866.825,5429169.543,26.85,4.1,br01,2026-03-08
2795,476965.641,5429174.567,20.8,4.89,br01,2026-03-08
2796,476908.171,5429217.159,37.16,2.92,br01,2026-03-08
2797,476942.681,5429150.735,15.67,3.18,br01,2026-03-08
2798,476966.876,5429258.16,29.29,3.32,br01,2026-03-08
2799,476951.704,5429254.187,31.2,4.48,br01,2026-03-08
2800,476928.053,5429254.322,38.73,2.27,br01,2026-03-08
2801,476960.965,5429175.955,22.6,1.62,br01,2026-03-08
2802,477003.62,5429208.552,22.89,1.58,br01,2026-03-08
2803,476965.787,5429246.166,30.09,2.46,br01,2026-03-08
2804,476979.265,5429160.568,24.99,1.0,br01,2026-03-08
2805,476895.187,5429202.69,37.42,2.52,br01,2026-03-08
2806,476922.146,5429153.426,18.79,3.06,br01,2026-03-08
2807,476963.569,5429258.793,29.77,1.61,br01,2026-03-08
2808,476954.712,5429245.153,30.69,4.88,br01,2026-03-08
2809,476973.702,5429233.158,25.94,1.9,br01,2026-03-08
2810,476918.804,5429246.559,37.23,4.66,br01,2026-03-08
2811,476955.808,5429251.915,30.44,1.77,br01,2026-03-08
2812,476964.577,5429251.835,28.5,2.18,br01,2026-03-08
2813,476976.463,5429163.31,19.77,1.79,br01,2026-03-08
2814,476962.773,5429247.313,28.46,4.1,br01,2026-03-08
2815,476977.904,5429228.735,31.17,1.38,br01,2026-03-08
2816,476974.165,5429259.494,29.29,1.55,br01,2026-03-08
2817,476931.662,5429206.241,40.39,1.29,br01,2026-03-08
2818,476945.623,5429159.196,19.8,0.7,br01,2026-03-08
2819,476893.284,5429207.651,37.29,3.87,br01,2026-03-08
2820,476892.243,5429200.532,35.97,1.52,br01,2026-03-08
2821,476954.138,5429168.468,22.62,1.61,br01,2026-03-08
2822,476960.719,5429239.473,30.8,2.27,br01,2026-03-08
2823,476994.137,5429236.55,29.62,2.11,br01,2026-03-08
2824,476863.605,5429161.785,25.05,1.18,br01,2026-03-08
2825,476922.073,5429152.224,16.45,1.8,br01,2026-03-08
2826,476948.205,5429161.121,20.91,1.27,br01,2026-03-08
2827,477001.991,5429208.472,20.06,3.14,br01,2026-03-08
2828,476935.137,5429203.813,40.35,2.13,br01,2026-03-08
2829,476866.889,5429164.015,27.76,2.55,br01,2026-03-08
2830,476959.67,5429259.281,31.52,2.66,br01,2026-03-08
2831,476998.84,5429188.649,18.85,0.85,br01,2026-03-08
2832,476883.849,5429192.089,33.18,4.48,br01,2026-03-08
2833,476972.866,5429176.575,19.12,2.89,br01,2026-03-08
2834,476887.647,5429179.511,28.98,2.7,br01,2026-03-08
2835,476963.737,5429252.426,29.21,1.67,br01,2026-03-08
2836,476988.416,5429134.524,13.84,0.97,br01,2026-03-08
2837,476975.133,5429175.938,18.68,1.96,br01,2026-03-08
2838,477015.691,5429200.228,26.21,1.12,br01,2026-03-08
2839,476891.868,5429186.382,34.63,3.28,br01,2026-03-08
2840,476971.724,5429196.838,25.32,2.57,br01,2026-03-08
2841,476878.886,5429184.344,34.65,1.67,br01,2026-03-08
2842,476936.238,5429245.486,35.5,2.86,br01,2026-03-08
2843,476947.2,5429247.04,33.11,3.39,br01,2026-03-08
2844,476867.905,5429162.899,29.15,2.0,br01,2026-03-08
2845,476957.128,5429253.527,30.45,2.95,br01,2026-03-08
2846,476880.556,5429158.324,27.87,1.74,br01,2026-03-08
2847,476985.856,5429234.743,25.66,4.35,br01,2026-03-08
2848,476946.807,5429161.158,19.17,1.46,br01,2026-03-08
2849,476946.657,5429183.059,17.51,1.55,br01,2026-03-08
2850,476925.037,5429241.948,37.88,2.38,br01,2026-03-08
2851,476943.502,5429184.314,25.46,4.1,br01,2026-03-08
2852,476966.245,5429172.44,19.52,1.73,br01,2026-03-08
2853,476983.483,5429255.14,30.32,1.76,br01,2026-03-08
2854,476929.692,5429185.428,36.41,0.79,br01,2026-03-08
2855,476899.342,5429141.065,29.97,1.26,br01,2026-03-08
2856,476969.419,5429241.976,27.92,3.32,br01,2026-03-08
2857,476930.472,5429254.615,38.08,2.07,br01,2026-03-08
2858,476929.52,5429195.989,42.84,3.64,br01,2026-03-08
2859,476989.731,5429194.889,20.4,3.52,br01,2026-03-08
2861,476893.71,5429204.989,37.39,1.43,br01,2026-03-08
2862,476959.126,5429174.076,23.94,1.47,br01,2026-03-08
2863,476971.579,5429172.014,18.35,4.49,br01,2026-03-08
2864,476931.686,5429250.341,35.71,2.87,br01,2026-03-08
2865,476962.1,5429203.585,28.38,1.43,br01,2026-03-08
2866,476954.202,5429253.499,25.83,1.8,br01,2026-03-08
2867,476920.334,5429153.036,19.13,2.13,br01,2026-03-08
2868,476973.53,5429240.529,25.69,2.36,br01,2026-03-08
2869,476955.854,5429258.447,30.32,3.66,br01,2026-03-08
2870,476951.305,5429219.532,31.96,2.06,br01,2026-03-08
2871,476952.662,5429245.484,31.65,2.35,br01,2026-03-08
2872,476956.718,5429239.226,30.91,1.95,br01,2026-03-08
2873,476967.611,5429171.284,18.0,2.19,br01,2026-03-08
2874,476971.696,5429241.29,26.72,2.09,br01,2026-03-08
2875,477021.37,5429223.943,27.26,2.12,br01,2026-03-08
2876,476969.78,5429245.244,26.09,2.52,br01,2026-03-08
2877,476959.632,5429237.112,30.85,1.63,br01,2026-03-08
2878,476958.558,5429236.786,30.94,2.22,br01,2026-03-08
2879,476995.58,5429189.381,14.36,3.9,br01,2026-03-08
2880,476961.564,5429215.967,30.49,3.14,br01,2026-03-08
2881,476987.606,5429233.437,26.52,2.15,br01,2026-03-08
2882,476958.898,5429215.142,30.08,1.4,br01,2026-03-08
2883,476959.043,5429239.645,30.25,2.06,br01,2026-03-08
2884,476890.411,5429199.932,35.83,1.53,br01,2026-03-08
2885,476936.062,5429256.394,35.91,3.49,br01,2026-03-08
2886,476957.476,5429257.344,29.46,2.37,br01,2026-03-08
2887,476890.454,5429187.071,34.81,1.53,br01,2026-03-08
2888,476960.819,5429256.014,30.17,0.84,br01,2026-03-08
2889,476881.498,5429186.755,37.93,2.22,br01,2026-03-08
2890,476945.509,5429228.775,31.53,3.11,br01,2026-03-08
2891,476885.628,5429175.923,27.86,3.33,br01,2026-03-08
2892,476863.139,5429175.258,31.08,3.61,br01,2026-03-08
2893,476951.612,5429251.812,31.21,2.48,br01,2026-03-08
2894,476947.58,5429179.979,18.8,1.44,br01,2026-03-08
2895,476962.835,5429234.971,27.38,1.48,br01,2026-03-08
2896,476956.852,5429250.711,30.12,2.46,br01,2026-03-08
2897,476958.845,5429253.279,30.36,2.99,br01,2026-03-08
2898,476918.345,5429211.704,35.03,5.41,br01,2026-03-08
2899,476964.495,5429243.115,30.25,2.02,br01,2026-03-08
2900,476936.623,5429213.732,40.75,1.01,br01,2026-03-08
2901,476975.45,5429197.578,20.4,2.6,br01,2026-03-08
2902,476906.491,5429217.547,36.32,3.47,br01,2026-03-08
2903,476960.205,5429253.87,30.68,2.72,br01,2026-03-08
2904,476958.744,5429176.256,23.31,0.94,br01,2026-03-08
2905,476944.628,5429150.443,13.38,3.54,br01,2026-03-08
2906,476958.397,5429175.187,24.41,1.82,br01,2026-03-08
2907,476891.833,5429177.044,26.75,1.92,br01,2026-03-08
2908,476894.792,5429206.328,36.02,1.73,br01,2026-03-08
2909,476909.019,5429215.118,34.79,1.46,br01,2026-03-08
2910,476894.041,5429185.619,31.4,4.43,br01,2026-03-08
2911,476992.675,5429250.544,26.07,3.11,br01,2026-03-08
2912,476995.548,5429249.543,29.53,2.07,br01,2026-03-08
2913,476911.315,5429263.049,40.32,1.32,br01,2026-03-08
