Unnamed: 0,Tree_ID,Species,Latitude,Longitude,Month,Year,Height,CrownDiameter,CrownAreaConvex,CrownAreaConcave,CrownBaseHeight,Predicted_DBH,Biomass_kg
183,CarBet_BR01_29_37,Carpinus betulus,49.013319,8.682617,Dec,2019,23.93710714532468,8.697,55.333,47.927,1.65,24.273,654.6576762020326
184,CarBet_BR01_29_37,Carpinus betulus,49.013319,8.682617,Mar,2020,23.937107145330828,7.57,41.708,38.267,0.25,24.273,654.6576762022218
185,CarBet_BR01_30_38,Carpinus betulus,49.013883,8.681905,Jun,2019,11.40285,7.5,36.6719,33.62145,1.0,12.1,74.02799955521522
186,CarBet_BR01_30_38,Carpinus betulus,49.013883,8.681905,Jul,2019,12.003,7.239,38.602,35.391,3.65,12.152,79.68604001153209
187,CarBet_BR01_30_38,Carpinus betulus,49.013883,8.681905,Sep,2019,13.003001,7.066,37.409,33.52,2.05,12.242,84.34764903680194
188,CarBet_BR01_30_38,Carpinus betulus,49.013883,8.681905,Dec,2019,13.003106540863588,7.1,36.641,32.72,1.55,12.272,84.87219753328569
189,CarBet_BR01_30_38,Carpinus betulus,49.013883,8.681905,Mar,2020,13.003106893242098,5.765,24.301,19.975,1.75,12.272,84.87220043931455
190,CarBet_BR01_31_39,Carpinus betulus,49.013879,8.681902,Jun,2019,11.19765,7.5,20.5504,14.32885,1.0,10.8,53.99563107327738
191,CarBet_BR01_31_39,Carpinus betulus,49.013879,8.681902,Jul,2019,11.787,5.632,21.632,15.083,4.45,10.853,58.54126366337434
192,CarBet_BR01_31_39,Carpinus betulus,49.013879,8.681902,Sep,2019,12.787001,5.576,21.015,17.152,2.05,10.943,66.4202594609771
193,CarBet_BR01_31_39,Carpinus betulus,49.013879,8.681902,Dec,2019,12.787106155572012,5.191,16.569,12.454,1.85,10.973,66.88402672856938
194,CarBet_BR01_31_39,Carpinus betulus,49.013879,8.681902,Mar,2020,12.787106155575518,4.234,10.517,7.803,4.65,10.973,66.88402672859263
195,CarBet_BR01_32_40,Carpinus betulus,49.013797,8.681993,Jun,2019,14.16735,7.3,29.58585,27.08545,2.3,19.1,243.3021649116214
196,CarBet_BR01_32_40,Carpinus betulus,49.013797,8.681993,Jul,2019,14.913,6.444,31.143,28.511,3.05,19.152,259.43082672495643
197,CarBet_BR01_32_40,Carpinus betulus,49.013797,8.681993,Sep,2019,15.913001,6.202,28.391,26.08,2.65,19.242,281.9448740049012
198,CarBet_BR01_32_40,Carpinus betulus,49.013797,8.681993,Dec,2019,15.913106259456397,5.869,25.841,23.55,2.45,19.273,282.9601835874898
199,CarBet_BR01_32_40,Carpinus betulus,49.013797,8.681993,Mar,2020,15.913106259463122,4.985,17.664,15.562,3.15,19.273,282.9601835876231
200,CarBet_BR01_33_41,Carpinus betulus,49.013731,8.682038,Jun,2019,12.981749999999998,5.4,21.24675,19.22895,6.7,9.0,39.88384618418617
201,CarBet_BR01_33_41,Carpinus betulus,49.013731,8.682038,Jul,2019,13.665,5.498,22.365,20.241,5.95,9.053,43.68381451429156
202,CarBet_BR01_33_41,Carpinus betulus,49.013731,8.682038,Sep,2019,14.665000999999998,5.483,22.323,20.173,4.55,9.143,49.55871842656968
203,CarBet_BR01_33_41,Carpinus betulus,49.013731,8.682038,Dec,2019,14.665107839213649,5.696,21.262,17.984,3.75,9.172,49.99053234655261
204,CarBet_BR01_33_41,Carpinus betulus,49.013731,8.682038,Mar,2020,14.66510783921466,3.885,11.567,9.309,4.45,9.172,49.99053234655733
205,CarBet_BR01_34_42,Carpinus betulus,49.013836,8.682073,Jun,2019,10.1042,5.2,26.4993,23.8678,1.7,8.7,43.88847927099009
206,CarBet_BR01_34_42,Carpinus betulus,49.013836,8.682073,Jul,2019,10.636,6.04,27.894,25.124,3.45,8.752,46.68143309036335
207,CarBet_BR01_34_42,Carpinus betulus,49.013836,8.682073,Sep,2019,11.636000999999998,6.153,28.031,25.558,3.15,8.842,31.98836037755733
208,CarBet_BR01_34_42,Carpinus betulus,49.013836,8.682073,Dec,2019,11.636107370728627,5.946,26.955,23.242,2.15,8.872,32.333698930027225
209,CarBet_BR01_34_42,Carpinus betulus,49.013836,8.682073,Mar,2020,11.636107370730546,4.941,16.933,14.338,2.55,8.872,32.333698930035645
210,CarBet_BR01_35_43,Carpinus betulus,49.013732,8.682075,Jun,2019,13.18505,7.8,33.01535,29.50605,1.8,13.1,101.51104749508292
211,CarBet_BR01_35_43,Carpinus betulus,49.013732,8.682075,Jul,2019,13.879,7.313,34.753,31.059,1.85,13.152,109.03821564576222
212,CarBet_BR01_35_43,Carpinus betulus,49.013732,8.682075,Sep,2019,14.879001,7.365,37.804,32.959,1.95,13.242,120.3785931177798
213,CarBet_BR01_35_43,Carpinus betulus,49.013732,8.682075,Dec,2019,14.879107396282148,7.211,36.827,29.126,1.55,13.272,121.02321219728124
214,CarBet_BR01_35_43,Carpinus betulus,49.013732,8.682075,Mar,2020,14.879107396284637,5.888,23.717,15.817,1.85,13.272,121.0232121973051
215,CarBet_BR01_36_44,Carpinus betulus,49.013762,8.682075,Jun,2019,10.865149999999998,6.3,37.50885,32.4254,0.5,9.9,40.6269657183706
216,CarBet_BR01_36_44,Carpinus betulus,49.013762,8.682075,Jul,2019,11.437,7.261,39.483,34.132,1.85,9.953,44.4071245228168
217,CarBet_BR01_36_44,Carpinus betulus,49.013762,8.682075,Sep,2019,12.437001,7.475,39.758,33.642,1.75,10.043,51.13691654122306
218,CarBet_BR01_36_44,Carpinus betulus,49.013762,8.682075,Dec,2019,12.437107766241915,7.488,39.742,31.841,0.45,10.072,51.53903472505425
219,CarBet_BR01_36_44,Carpinus betulus,49.013762,8.682075,Mar,2020,12.4371077662429,6.203,26.988,24.014,0.25,10.072,51.53903472505976
220,CarBet_BR01_37_45,Carpinus betulus,49.013814,8.682041,Jun,2019,10.7274,5.6,13.29525,11.6261,2.1,6.5,21.33810615583969
221,CarBet_BR01_37_45,Carpinus betulus,49.013814,8.682041,Jul,2019,11.292,4.625,13.995,12.238,4.25,6.553,23.13264983973036
222,CarBet_BR01_37_45,Carpinus betulus,49.013814,8.682041,Sep,2019,12.292001,4.273,13.128,10.96,4.25,6.643,26.38641622909243
223,CarBet_BR01_37_45,Carpinus betulus,49.013814,8.682041,Dec,2019,12.292107299133338,4.312,12.784,11.024,2.65,6.673,26.66395869356412
224,CarBet_BR01_37_45,Carpinus betulus,49.013814,8.682041,Mar,2020,12.292107299137466,3.045,5.956,5.038,3.15,6.673,26.663958693574497
225,CarBet_BR01_38_46,Carpinus betulus,49.013812,8.682029,Jun,2019,11.51115,5.7,20.31955,17.16365,2.8,8.7,49.84349754502861
226,CarBet_BR01_38_46,Carpinus betulus,49.013812,8.682029,Jul,2019,12.117,5.561,21.389,18.067,4.55,8.752,33.01541393747757
227,CarBet_BR01_38_46,Carpinus betulus,49.013812,8.682029,Sep,2019,13.117001,5.208,18.702,16.59,4.45,8.842,38.4370364590284
228,CarBet_BR01_38_46,Carpinus betulus,49.013812,8.682029,Dec,2019,13.117106500075032,5.094,17.316,13.931,2.55,8.872,38.82514800131694
229,CarBet_BR01_38_46,Carpinus betulus,49.013812,8.682029,Mar,2020,13.117106500076009,3.888,8.57,6.896,3.85,8.872,38.82514800132122
230,CarBet_BR01_39_47,Carpinus betulus,49.013775,8.682014,Jun,2019,13.100499999999998,8.1,65.51769999999999,54.6003,3.1,14.8,129.5287253760978
231,CarBet_BR01_39_47,Carpinus betulus,49.013775,8.682014,Jul,2019,13.79,9.443,68.966,57.474,4.35,14.853,138.8927742121398
232,CarBet_BR01_39_47,Carpinus betulus,49.013775,8.682014,Sep,2019,14.790000999999998,9.167,64.405,52.8,4.55,14.943,152.98125813731613
233,CarBet_BR01_39_47,Carpinus betulus,49.013775,8.682014,Dec,2019,14.790107049839472,9.367,64.319,52.107,3.15,14.973,153.70031271113126
234,CarBet_BR01_39_47,Carpinus betulus,49.013775,8.682014,Mar,2020,14.790107049843334,8.058,49.285,36.189,3.15,14.973,153.7003127111781
235,FagSyl_BR01_1_48,Fagus sylvatica,49.013487,8.682812,Jun,2019,30.1587,11.8,162.53455,132.4528,1.4,52.0,2183.6977873189035
236,FagSyl_BR01_1_48,Fagus sylvatica,49.013487,8.682812,Jul,2019,31.746,15.342,171.089,139.424,1.35,52.087,2412.85055988521
237,FagSyl_BR01_1_48,Fagus sylvatica,49.013487,8.682812,Sep,2019,32.746001,15.447,157.823,129.312,2.05,52.237,2574.0724157977183
238,FagSyl_BR01_1_48,Fagus sylvatica,49.013487,8.682812,Dec,2019,32.74610704547482,15.345,166.064,137.326,0.55,52.288,2582.8081072914338
239,FagSyl_BR01_1_48,Fagus sylvatica,49.013487,8.682812,Mar,2020,32.74610704548099,12.727,137.998,108.448,1.95,52.288,2582.808107292276
240,FagSyl_BR01_2_49,Fagus sylvatica,49.013853,8.682561,Jun,2019,26.6722,10.5,79.58625,68.29075,1.9,43.9,2166.485550593856
241,FagSyl_BR01_2_49,Fagus sylvatica,49.013853,8.682561,Jul,2019,28.076,11.177,83.775,71.885,3.95,43.987,2314.2285874932345
242,FagSyl_BR01_2_49,Fagus sylvatica,49.013853,8.682561,Sep,2019,29.076001,10.658,79.573,69.421,1.25,44.137,2431.4331431632736
243,FagSyl_BR01_2_49,Fagus sylvatica,49.013853,8.682561,Dec,2019,29.07610675168537,10.433,77.685,65.695,1.35,44.188,2438.059122834657
244,FagSyl_BR01_2_49,Fagus sylvatica,49.013853,8.682561,Mar,2020,29.07610675168697,10.173,68.292,57.005,2.05,44.188,2438.059122834816
245,FagSyl_BR01_3_50,Fagus sylvatica,49.013853,8.682723,Jun,2019,28.46105,11.5,129.86975,108.4311,0.5,45.8,2585.8397815649314
246,FagSyl_BR01_3_50,Fagus sylvatica,49.013853,8.682723,Jul,2019,29.959,14.356,136.705,114.138,1.75,45.887,2756.296544757409
247,FagSyl_BR01_3_50,Fagus sylvatica,49.013853,8.682723,Sep,2019,30.959001,14.261,130.765,109.757,0.0,46.037,2883.825893472362
248,FagSyl_BR01_3_50,Fagus sylvatica,49.013853,8.682723,Dec,2019,30.959106676153628,13.626,125.633,102.763,0.0,46.087,2891.0147247865866
249,FagSyl_BR01_3_50,Fagus sylvatica,49.013853,8.682723,Mar,2020,30.95910667615903,13.534,114.62,91.506,1.55,46.087,2891.014724787164
250,FagSyl_BR01_4_51,Fagus sylvatica,49.013806,8.682729,Jun,2019,28.20455,8.2,68.04945,59.2344,3.1,38.3,1657.3995599582454
251,FagSyl_BR01_4_51,Fagus sylvatica,49.013806,8.682729,Jul,2019,29.689,10.095,71.631,62.352,2.15,38.387,1778.2209717964784
252,FagSyl_BR01_4_51,Fagus sylvatica,49.013806,8.682729,Sep,2019,30.689001,9.601,67.151,57.236,1.25,38.537,1871.067382376646
253,FagSyl_BR01_4_51,Fagus sylvatica,49.013806,8.682729,Dec,2019,30.68910770489553,9.609,67.798,57.51,2.45,38.587,1877.084196318453
254,FagSyl_BR01_4_51,Fagus sylvatica,49.013806,8.682729,Mar,2020,30.6891077049021,9.0,57.553,48.0,3.55,38.587,1877.084196318949
255,FagSyl_BR01_5_52,Fagus sylvatica,49.013821,8.682823,Jun,2019,26.144,7.4,67.09375,58.49625,0.2,38.3,1503.4300197243606
256,FagSyl_BR01_5_52,Fagus sylvatica,49.013821,8.682823,Jul,2019,27.52,9.901,70.625,61.575,2.15,38.387,1615.628635129141
257,FagSyl_BR01_5_52,Fagus sylvatica,49.013821,8.682823,Sep,2019,28.520001,9.744,69.649,61.646,1.35,38.537,1707.3676750914224
258,FagSyl_BR01_5_52,Fagus sylvatica,49.013821,8.682823,Dec,2019,28.52010644064238,9.586,66.034,57.407,1.05,38.587,1712.9695605021152
259,FagSyl_BR01_5_52,Fagus sylvatica,49.013821,8.682823,Mar,2020,28.52010644064852,8.793,58.802,48.411,1.55,38.587,1712.96956050258
260,FagSyl_BR01_6_53,Fagus sylvatica,49.01381,8.682864,Jun,2019,27.797,7.9,62.64489999999999,55.1456,4.5,38.1,1605.3417051228944
261,FagSyl_BR01_6_53,Fagus sylvatica,49.01381,8.682864,Jul,2019,29.26,9.47,65.942,58.048,4.95,38.188,1723.4129877885875
262,FagSyl_BR01_6_53,Fagus sylvatica,49.01381,8.682864,Sep,2019,30.260001000000003,9.259,61.359,54.582,0.85,38.337,1815.0785306711612
263,FagSyl_BR01_6_53,Fagus sylvatica,49.01381,8.682864,Dec,2019,30.26010790465992,8.966,57.13,49.932,3.05,38.388,1821.102044723468
264,FagSyl_BR01_6_53,Fagus sylvatica,49.01381,8.682864,Mar,2020,30.2601065461916,8.279,48.819,42.687,3.35,38.388,1821.1019430229671
265,FagSyl_BR01_7_54,Fagus sylvatica,49.013745,8.682573,Jun,2019,27.854,9.5,81.23165,66.4392,1.7,38.5,1653.003212186502
266,FagSyl_BR01_7_54,Fagus sylvatica,49.013745,8.682573,Jul,2019,29.32,10.681,85.507,69.936,0.75,38.587,1773.5261635647416
267,FagSyl_BR01_7_54,Fagus sylvatica,49.013745,8.682573,Sep,2019,30.320001,10.891,83.07,67.882,1.35,38.737,1867.0350806000915
268,FagSyl_BR01_7_54,Fagus sylvatica,49.013745,8.682573,Dec,2019,30.320107355655104,10.44,77.865,63.583,0.0,38.788,1873.1301697896824
269,FagSyl_BR01_7_54,Fagus sylvatica,49.013745,8.682573,Mar,2020,30.32010735565888,9.724,66.441,52.278,0.0,38.788,1873.1301697899708
270,FagSyl_BR01_8_55,Fagus sylvatica,49.013712,8.682597,Jun,2019,26.73205,7.8,54.6155,48.2942,0.8,31.7,1165.357773436178
271,FagSyl_BR01_8_55,Fagus sylvatica,49.013712,8.682597,Jul,2019,28.139,9.115,57.49,50.836,2.15,31.787,1245.9994080709375
272,FagSyl_BR01_8_55,Fagus sylvatica,49.013712,8.682597,Sep,2019,29.139001,9.513,62.329,54.079,1.05,31.938,1312.251655300706
273,FagSyl_BR01_8_55,Fagus sylvatica,49.013712,8.682597,Dec,2019,29.13910682338609,9.341,60.51,52.615,1.35,31.988,1317.034884614165
274,FagSyl_BR01_8_55,Fagus sylvatica,49.013712,8.682597,Mar,2020,29.13910642646764,7.533,43.917,38.401,1.75,31.988,1317.0348637810823
275,FagSyl_BR01_9_56,Fagus sylvatica,49.013697,8.682656,Jun,2019,28.98165,11.2,131.64245,113.46515,0.2,54.2,2363.287443970072
276,FagSyl_BR01_9_56,Fagus sylvatica,49.013697,8.682656,Jul,2019,30.507,13.619,138.571,119.437,0.75,54.288,2601.833257266698
277,FagSyl_BR01_9_56,Fagus sylvatica,49.013697,8.682656,Sep,2019,31.507001,12.739,129.291,113.159,0.0,54.438,2774.6482243615064
278,FagSyl_BR01_9_56,Fagus sylvatica,49.013697,8.682656,Dec,2019,31.50710748200839,12.723,127.254,109.258,0.0,54.488,2783.2280453554667
279,FagSyl_BR01_9_56,Fagus sylvatica,49.013697,8.682656,Mar,2020,31.50710748201102,12.237,118.154,97.141,1.65,54.488,2783.228045355855
280,FagSyl_BR01_10_57,Fagus sylvatica,49.013804,8.682825,Jun,2019,14.5673,8.0,40.8709,34.12875,0.3,14.7,144.61295752965978
281,FagSyl_BR01_10_57,Fagus sylvatica,49.013804,8.682825,Jul,2019,15.334,7.784,43.022,35.925,3.25,14.787,155.7037588287371
282,FagSyl_BR01_10_57,Fagus sylvatica,49.013804,8.682825,Sep,2019,16.334001,8.008,46.405,42.34,0.95,14.938,161.4708842553585
283,FagSyl_BR01_10_57,Fagus sylvatica,49.013804,8.682825,Dec,2019,16.334106964693184,7.614,42.448,39.375,1.25,14.987,162.76420007826746
284,FagSyl_BR01_10_57,Fagus sylvatica,49.013804,8.682825,Mar,2020,16.334106964698456,6.433,28.928,26.213,1.75,14.987,162.76420007833136
285,FagSyl_BR01_11_58,Fagus sylvatica,49.013682,8.682906,Jun,2019,20.6093,12.9,141.35049999999998,126.68535,1.3,37.1,1242.6523158923708
286,FagSyl_BR01_11_58,Fagus sylvatica,49.013682,8.682906,Jul,2019,21.694,14.528,148.79,133.353,1.35,37.188,1326.5540258865171
287,FagSyl_BR01_11_58,Fagus sylvatica,49.013682,8.682906,Sep,2019,22.694001,13.933,145.072,128.659,0.65,37.337,1410.3529404282835
288,FagSyl_BR01_11_58,Fagus sylvatica,49.013682,8.682906,Dec,2019,22.69410690866084,13.758,143.15,127.631,0.85,37.388,1414.7904164336935
289,FagSyl_BR01_11_58,Fagus sylvatica,49.013682,8.682906,Mar,2020,22.69410690866436,13.04,127.019,109.69,0.85,37.388,1414.7904164339452
290,FagSyl_BR01_12_59,Fagus sylvatica,49.014248,8.682166,Jun,2019,12.88485,6.6,33.09325,28.7584,4.0,12.7,91.43334910975486
291,FagSyl_BR01_12_59,Fagus sylvatica,49.014248,8.682166,Jul,2019,13.563,7.218,34.835,30.272,2.05,12.787,99.05284311096666
292,FagSyl_BR01_12_59,Fagus sylvatica,49.014248,8.682166,Sep,2019,14.563001,6.873,31.589,26.725,3.05,12.938,111.05440049748236
293,FagSyl_BR01_12_59,Fagus sylvatica,49.014248,8.682166,Dec,2019,14.563106137998998,6.565,28.823,23.449,2.35,12.987,112.06300189446988
294,FagSyl_BR01_12_59,Fagus sylvatica,49.014248,8.682166,Mar,2020,14.563106138004237,5.819,21.333,15.169,4.55,12.987,112.06300189451798
295,FagSyl_BR01_13_60,Fagus sylvatica,49.014235,8.682242,Jun,2019,10.78725,2.9,5.7703,5.44065,6.1,6.1,18.393746967275643
296,FagSyl_BR01_13_60,Fagus sylvatica,49.014235,8.682242,Jul,2019,11.355,2.855,6.074,5.727,7.35,6.188,20.29204273005669
297,FagSyl_BR01_13_60,Fagus sylvatica,49.014235,8.682242,Sep,2019,12.355001,2.575,4.44,4.046,4.95,6.337,23.76938768027342
298,FagSyl_BR01_13_60,Fagus sylvatica,49.014235,8.682242,Dec,2019,12.355107909933956,2.799,5.479,4.667,1.85,6.387,24.21439321629512
299,FagSyl_BR01_13_60,Fagus sylvatica,49.014235,8.682242,Mar,2020,12.35510790994083,1.085,0.618,0.454,9.85,6.387,24.214393216310985
300,FagSyl_BR01_14_61,Fagus sylvatica,49.01423,8.682225,Jun,2019,10.98865,3.0,14.11985,12.94945,7.4,8.2,42.43667813297247
301,FagSyl_BR01_14_61,Fagus sylvatica,49.01423,8.682225,Jul,2019,11.567,4.354,14.863,13.631,1.65,8.287,45.54388850048662
302,FagSyl_BR01_14_61,Fagus sylvatica,49.01423,8.682225,Sep,2019,12.567001,4.016,12.517,10.617,2.05,8.438,31.154600739124334
303,FagSyl_BR01_14_61,Fagus sylvatica,49.01423,8.682225,Dec,2019,12.567106287269008,4.087,13.821,11.275,0.85,8.487,31.73648367901037
304,FagSyl_BR01_14_61,Fagus sylvatica,49.01423,8.682225,Mar,2020,12.567106287273615,2.957,6.317,5.047,6.55,8.487,31.736483679028893
305,FagSyl_BR01_15_62,Fagus sylvatica,49.014083,8.682264,Jun,2019,26.71305,10.2,68.57005,61.9134,10.2,53.6,1943.0006375065632
306,FagSyl_BR01_15_62,Fagus sylvatica,49.014083,8.682264,Jul,2019,28.119,10.189,72.179,65.172,7.25,53.688,2158.716196805678
307,FagSyl_BR01_15_62,Fagus sylvatica,49.014083,8.682264,Sep,2019,29.119001,9.929,68.991,58.834,3.15,53.837,2326.344733696669
308,FagSyl_BR01_15_62,Fagus sylvatica,49.014083,8.682264,Dec,2019,29.119107430620105,9.794,66.291,55.332,6.85,53.888,2334.363807940952
309,FagSyl_BR01_15_62,Fagus sylvatica,49.014083,8.682264,Mar,2020,29.119107430624613,9.368,60.645,49.708,7.25,53.888,2334.363807941607
310,FagSyl_BR01_16_63,Fagus sylvatica,49.014233,8.682233,Jun,2019,10.7901,3.0,6.71555,5.84345,3.2,6.2,19.154413709319524
311,FagSyl_BR01_16_63,Fagus sylvatica,49.014233,8.682233,Jul,2019,11.358,3.146,7.069,6.151,7.15,6.288,21.102743050761124
312,FagSyl_BR01_16_63,Fagus sylvatica,49.014233,8.682233,Sep,2019,12.358001,3.295,7.667,6.048,1.95,6.438,24.678259702523352
313,FagSyl_BR01_16_63,Fagus sylvatica,49.014233,8.682233,Dec,2019,12.358107668985934,2.984,7.194,6.089,1.35,6.487,25.121034272021667
314,FagSyl_BR01_16_63,Fagus sylvatica,49.014233,8.682233,Mar,2020,12.358107759941875,1.506,1.322,1.054,7.95,6.487,25.121034488392542
315,FagSyl_BR01_17_64,Fagus sylvatica,49.014246,8.682244,Jun,2019,8.3334,3.1,7.98665,5.44635,1.9,5.4,14.33409169153655
316,FagSyl_BR01_17_64,Fagus sylvatica,49.014246,8.682244,Jul,2019,8.772,3.53,8.407,5.733,6.15,5.488,15.553052885504286
317,FagSyl_BR01_17_64,Fagus sylvatica,49.014246,8.682244,Sep,2019,9.772001,3.761,10.96,9.177,2.85,5.638,18.21524858788225
318,FagSyl_BR01_17_64,Fagus sylvatica,49.014246,8.682244,Dec,2019,9.772106517581678,3.452,8.748,7.589,1.95,5.688,18.532100855306897
319,FagSyl_BR01_17_64,Fagus sylvatica,49.014246,8.682244,Mar,2020,9.77210651758524,2.342,3.813,3.429,2.85,5.688,18.532100855313487
320,FagSyl_BR01_18_65,Fagus sylvatica,49.014061,8.682252,Jun,2019,20.99975,10.5,96.5048,83.52874999999999,4.7,42.5,1732.0346438709958
321,FagSyl_BR01_18_65,Fagus sylvatica,49.014061,8.682252,Jul,2019,22.105,11.708,101.584,87.925,4.65,42.587,1592.1200814027138
322,FagSyl_BR01_18_65,Fagus sylvatica,49.014061,8.682252,Sep,2019,23.105001,11.321,99.599,87.303,1.75,42.737,1699.4879354506031
323,FagSyl_BR01_18_65,Fagus sylvatica,49.014061,8.682252,Dec,2019,23.105107985438963,11.198,93.084,78.601,1.05,42.788,1704.6243184064188
324,FagSyl_BR01_18_65,Fagus sylvatica,49.014061,8.682252,Mar,2020,23.10510798544211,10.578,83.177,68.135,1.95,42.788,1704.624318406712
325,FagSyl_BR01_19_66,Fagus sylvatica,49.014158,8.682392,Jun,2019,12.62645,5.4,20.00035,16.4236,1.7,11.4,72.45786209252925
326,FagSyl_BR01_19_66,Fagus sylvatica,49.014158,8.682392,Jul,2019,13.291,5.5,21.053,17.288,5.65,11.488,78.67439214742747
327,FagSyl_BR01_19_66,Fagus sylvatica,49.014158,8.682392,Sep,2019,14.291001,5.827,24.89,21.003,1.45,11.638,83.63024399878607
328,FagSyl_BR01_19_66,Fagus sylvatica,49.014158,8.682392,Dec,2019,14.29110718794252,5.8,23.196,20.557,1.15,11.688,84.54390938105553
329,FagSyl_BR01_19_66,Fagus sylvatica,49.014158,8.682392,Mar,2020,14.291107187944394,4.314,14.747,11.787,1.45,11.688,84.54390938106955
330,FagSyl_BR01_20_67,Fagus sylvatica,49.014098,8.682609,Jun,2019,10.56305,5.6,15.89825,12.7699,1.4,7.5,29.30465388013636
331,FagSyl_BR01_20_67,Fagus sylvatica,49.014098,8.682609,Jul,2019,11.119,5.119,16.735,13.442,1.65,7.588,31.89637927023956
332,FagSyl_BR01_20_67,Fagus sylvatica,49.014098,8.682609,Sep,2019,12.119001,4.971,17.736,15.271,1.25,7.737,41.684288295508416
333,FagSyl_BR01_20_67,Fagus sylvatica,49.014098,8.682609,Dec,2019,12.119107599570306,4.924,15.923,12.561,0.55,7.787,42.21210319850034
334,FagSyl_BR01_20_67,Fagus sylvatica,49.014098,8.682609,Mar,2020,12.119107599572253,3.594,8.404,4.779,1.65,7.787,42.21210319850695
335,FagSyl_BR01_21_68,Fagus sylvatica,49.01414,8.682608,Jun,2019,8.8217,5.7,21.02065,17.763099999999998,1.3,7.2,21.56972913662223
336,FagSyl_BR01_21_68,Fagus sylvatica,49.01414,8.682608,Jul,2019,9.286,5.499,22.127,18.698,1.35,7.288,23.60404033072812
337,FagSyl_BR01_21_68,Fagus sylvatica,49.01414,8.682608,Sep,2019,10.286001,5.642,20.423,15.863,0.95,7.438,27.88896151437237
338,FagSyl_BR01_21_68,Fagus sylvatica,49.01414,8.682608,Dec,2019,10.286106758454602,5.294,19.478,14.792,0.95,7.487,28.31355324853804
339,FagSyl_BR01_21_68,Fagus sylvatica,49.01414,8.682608,Mar,2020,10.286106758457604,4.455,12.468,8.535,1.65,7.487,28.31355324854752
340,FagSyl_BR01_22_69,Fagus sylvatica,49.014083,8.682561,Jun,2019,9.00315,5.3,20.42215,17.1703,1.6,9.5,46.56081354250692
341,FagSyl_BR01_22_69,Fagus sylvatica,49.014083,8.682561,Jul,2019,9.477,5.471,21.497,18.074,1.35,9.588,49.84010507152807
342,FagSyl_BR01_22_69,Fagus sylvatica,49.014083,8.682561,Sep,2019,10.477001,5.311,21.742,19.774,0.25,9.738,36.65775386426931
343,FagSyl_BR01_22_69,Fagus sylvatica,49.014083,8.682561,Dec,2019,10.477107514489733,4.985,18.932,15.922,0.45,9.787,37.21615477732736
344,FagSyl_BR01_22_69,Fagus sylvatica,49.014083,8.682561,Mar,2020,10.47710751449238,4.003,12.235,9.013,0.65,9.787,37.21615477734147
345,FagSyl_BR01_23_70,Fagus sylvatica,49.013999,8.682651,Jun,2019,8.143399999999998,7.3,13.995399999999998,10.95065,0.3,9.5,42.21608649524641
346,FagSyl_BR01_23_70,Fagus sylvatica,49.013999,8.682651,Jul,2019,8.572,4.829,14.732,11.527,1.95,9.588,45.18937764502197
347,FagSyl_BR01_23_70,Fagus sylvatica,49.013999,8.682651,Sep,2019,9.572000999999998,4.921,16.433,13.871,0.95,9.738,31.87602911658764
348,FagSyl_BR01_23_70,Fagus sylvatica,49.013999,8.682651,Dec,2019,9.572106982771516,4.806,15.171,12.415,1.35,9.787,32.38734916787769
349,FagSyl_BR01_23_70,Fagus sylvatica,49.013999,8.682651,Mar,2020,9.572106982778047,3.616,7.884,6.694,1.65,9.787,32.38734916791258
350,FagSyl_BR01_24_71,Fagus sylvatica,49.013902,8.682497,Jun,2019,30.89495,8.7,54.9784,49.47315,3.2,44.5,2660.4141853223537
